ID,Name,Average Score,Vendor,Category,Pre-Installed
1210873,Crazy freekick,9.5,Omshy Inc.,Oyunlar,N
1207727,Creepy Bird,7.8,Klebo,Oyunlar,N
1212523,Cricket,10,Desoline Inc.,Oyunlar,N
1215220,Cricket FRVR,10,FRVR Limited,Oyunlar,N
1230049,Cricket Master,0,Omshy Inc.,Oyunlar,N
1227939,Cricket fielder,10,Omshy Inc.,Oyunlar,N
1210731,Cronache TV,0,bresi srl,Eğlence,N
1216999,Crunchyroll,6,"Crunchyroll, LLC",Eğlence,N
1235718,Crystal Balls Connect,8,Bright Data,Oyunlar,N
1147808,Culture Forward TV,0,Castify.ai,Eğlence,N
1234328,Cupcakes Match,0,Bright Data,Oyunlar,N
1225455,Cupid Swing,10,Omshy Inc.,Oyunlar,N
451967,Curiosity Stream,7.4,Curiosity Stream,Eğlence,N
276035,Curved Mirror,6.2,LG RUSSIA R&D Lab,Oyunlar,N
4098,Cut the Rope Lite,6.5,ZEPTOLAB,Oyunlar,N
1203168,Cute 2048,10,Bright Data,Oyunlar,N
253771,Cutter Pillars,6.4,LG RUSSIA R&D Lab,Oyunlar,N
1216943,Cyclops Ruins,8,Omshy Inc.,Oyunlar,N
1224037,D Hub IPTV,0,D Hub IPTV,Eğlence,N
3628,3D Race,4.6,gemignani,Oyunlar,N
966443,D-Smart GO,5.4,Mavi Digital Teknoloji Hizmetleri ve Ticaret A.Ş.,Eğlence,N
1184586,DARKFLIX+,0,Darkflix,Eğlence,N
1124363,DARYA,10,Moby Group,Eğlence,N
350149,DAZN,6.6,DAZN,Eğlence,N
1227196,DBL Digital,0,DBL Digital  ,Eğlence,N
473795,DJTV,6,4B DIGITAL LTD,Eğlence,N
1224527,DKTV,0,Diana Net Ltd.,Eğlence,N
1222557,DMVTV,0,DMV TV,Eğlence,N
1108335,DOC BOX,0,Castify.ai,Eğlence,N
1032479,DON TV,10,maiorevision,Eğlence,N
1242350,DOO LiveTV,0,DOO Live TV,Eğlence,N
1205750,DROOM Player,0,4thdimensionpartners Private Limited,Eğlence,N
1215598,DTV SOL,0,DTV Sol,Eğlence,N
336270,DW,8.6,Deutsche Welle,Haber/Bilgi,N
1206963,DailyArtStory,6,dasverse,Eğlence,N
1241289,DanceSphere,0,Bright Data,Eğlence,N
1247032,Darts King,0,Desoline Inc.,Oyunlar,N
1128023,Deegay,0,Fluidstream,Eğlence,N
1217816,Deep Linking Tester,0,LGE,Eğitim,N
1229824,Deep Motivation Ideas,0,Deep Motivation Ideas,Yaşam,N
11634,Deezer,6.3,Deezer,Eğlence,N
1232216,Delish,2,Bright Data,Yaşam,N
