ID,Name,Average Score,Vendor,Category,Pre-Installed
1215131,Cap Player,2,CAP PLAYER LTD,บันทึง,N
1224885,Car Fanatic,9,Bright Data,ไลฟ์สไตล์,N
1199849,Car Rush,8,Bright Data,เกมส์,N
1204097,Card Match,0,Busidol,เกมส์,N
1210207,Card Match,10,Busidol,เกมส์,N
1185847,Cards Memory Game,0,Desoline Inc.,เกมส์,N
1219328,Cargo Challenge,0,Omshy Inc.,เกมส์,N
1239257,Caribcast,0,Gizmeon,บันทึง,N
1212265,Cartoon town,0,AstrumEdgeMedia Ggroup,บันทึง,N
1206976,Cascade Hills Church,0,Cascade Hills Church,บันทึง,N
1205473,Castit Digital Signage Player,0,Future Forward,ไลฟ์สไตล์,N
254123,3Cat,7.6,CCMA S.A.,บันทึง,N
1215238,Cat Ninja,10,Albert Games,เกมส์,N
1224769,CatholicTV,0,CatholicTV,ไลฟ์สไตล์,N
1241536,Cats Dribble,0,MlvFun,เกมส์,N
1159416,CedNet Play,0,EiTV,บันทึง,N
1226249,Celebrity TV,0,Bright Data,บันทึง,N
1224055,Century Play,0,EiTV,บันทึง,N
1213476,Ceuta Play,0,RADIO TELEVISION CEUTA S.A.,บันทึง,N
1228801,CeyFlix,0,Gizmeon,บันทึง,N
1229406,Cezar IPTV,0,Cezar IPTV,บันทึง,N
294006,Ch7HD,7.4,"BBTV New Media Co., Ltd.",บันทึง,N
1208103,Channel 14,0,Channel Jewish Israeli LTD,ข้อมูล/ข่าวสาร,N
1213401,ChatMe - AI Advisor,8,MlvFun,ไลฟ์สไตล์,N
1101478,Chaupal,0,Chaupal,บันทึง,N
1224917,Chess TV,0,Bright Data,บันทึง,N
2919,Chewie Checker,6,Accedo Broadband AB,เกมส์,N
960813,ChewieBomb,0,viperlasson,บันทึง,N
1101009,China Live,0,China Live,บันทึง,N
1234059,Christian Gospel Network,0,SS Creative Solutions ,ไลฟ์สไตล์,N
1204124,Christian Revival Network,0,Lightcast.com,บันทึง,N
1208152,Christian Women's Word Network (CWWN.TV),0,Holy Spirit Broadcasting Network,ไลฟ์สไตล์,N
1226825,Christmas All-in-1,0,Bright Data,บันทึง,N
1228388,Christmas Chain,0,Desoline Inc.,เกมส์,N
1206546,Christmas Rush,10,Bright Data,เกมส์,N
1227109,Christmas Screensaver,0,Bright Data,บันทึง,N
1233486,Christmas Shooter,0,MlvFun,เกมส์,N
1226110,Christmas Slot Machine,0,Omshy Inc.,เกมส์,N
1233795,Christmas Swing,0,Bright Data,เกมส์,N
1211004,Christmas Tetris,6,Omshy Inc.,เกมส์,N
1199338,Christmas ski,6,Omshy Inc.,เกมส์,N
1239723,Chubby Birds,0,Inlogic Software s.r.o.,เกมส์,N
1068265,Church Webcams,6,BHFM LTD,บันทึง,N
1202586,Cinema Prime,0,Cinema Prime,บันทึง,N
1211422,Cinemaghar,0,361 Degree Media Pvt. Ltd.,บันทึง,N
1207751,Circle Now,8,Circle Media,บันทึง,N
359039,City Clock,7.8,XSTAR,ไลฟ์สไตล์,N
1204763,City runner,10,Desoline Inc.,เกมส์,N
1210964,CityNet,0,CityNet,บันทึง,N
1232349,Classic Bowling,0,Omshy Inc.,เกมส์,N
1068246,Classic Reruns TV,10,Castify.ai,บันทึง,N
1229702,Click TV,7,"MEDIA FUSION, MChJ",บันทึง,N
1076541,ClouDDy,6,ClouDDy Online,บันทึง,N
1205035,Coastal Reign TV,0, Coastal Reign TV,บันทึง,N
1244644,Cobra Blast,0,Desoline Inc.,เกมส์,N
471905,Cocktail Party,6.9,Retinmount s.r.o.,เกมส์,N
1126344,Coffee Jazz,7,Castify.ai,บันทึง,N
452,Color Blindness Test,3.3,UANGEL,ไลฟ์สไตล์,N
275204,Color Bridge,7.3,LG RUSSIA R&D Lab,เกมส์,N
1234801,Color Pin,10,Inlogic Software s.r.o.,เกมส์,N
1242508,Color Sort Mania,0,Inlogic Software s.r.o.,เกมส์,N
1241550,Combat Fury,6,Inlogic Software s.r.o.,เกมส์,N
1241157,ComedyBox,0,COMEDYBOX S.R.L,บันทึง,N
1022200,Completa Play,7.3,EiTV,บันทึง,N
1217967,Conectados TV,0,Conectados TV,บันทึง,N
