ID,Name,Average Score,Vendor,Category,Pre-Installed
474185,SoPlayer,7.2,devs4hire,Entertainment,N
1226063,Soccer Ultimate,10,Omshy Inc.,Game,N
1220149,Soccer pong,7,Omshy Inc.,Game,N
1224370,Soccer world,8,Bright Data,Entertainment,N
1217654,Solitaire,7.5,MlvFun,Game,N
1240683,Solitaire Clash,7.3,PlayWorks Digital,Game,N
1229106,Solopreneur,0,Solopreneur,Entertainment,N
1241496,Sonar,0,RDF Media,Entertainment,N
473013,Soul TV,6.2,SOULTV,Entertainment,N
1075387,Source Streaming,8,"NorthStar Source Group, LLC",Life,N
1230640,Space Jump,8.7,Bright Data,Game,N
1243235,Space Maze,0,Omshy Inc.,Game,N
1245272,Space Plinko,0,MlvFun,Game,N
1224127,Space Shooter,8.9,Gamebee Studio LLP,Game,N
1224581,Space Tetris,7,Desoline Inc.,Game,N
1231897,Space War,10,Bright Data,Game,N
1198677,Space runner,6,Omshy Inc.,Game,N
472705,Spacedog Yuri,7.1,Retinmount s.r.o.,Game,N
187361,Spacelights,6.6,emuse Technologies,Game,N
1207212,Sparklight TV,7.4,Tivo Tech Pvt Ltd,Entertainment,N
1221152,Speed Boat Racer,8.2,Omshy Inc.,Game,N
1215703,SpeedyTV,8.5,Speedycom Cia. Ltda.,Entertainment,N
1203684,Spider Solitaire,2,Bright Data,Game,N
1243087,SpiderTV VIP,10,Spider,Entertainment,N
1226240,Sports News TV,0,Bright Data,Entertainment,N
1215655,Sports TV,7,Sports TV,Entertainment,N
1237125,Sportscouch TV,8,SportscouchTV,Entertainment,N
1233595,Sportworld,0,B1SmartTV,Entertainment,N
143,Spot The Not,4,UANGEL,Game,N
368,Spot the Difference,3.7,LG CNS,Game,N
249717,Spotify - Music and Podcasts,8.6,Spotify,Entertainment,N
1162189,Stab Premium,6,"Stab, llc",Entertainment,N
1228999,Stage24,6,Finnish National Opera and Ballet,Entertainment,N
1219826,StagePlayer+,0,PlayerPlus Ltd,Entertainment,N
458730,Stalker Player,5.3,Progressive Technology,Entertainment,N
951035,Star Fighter,7.1,Retinmount s.r.o.,Game,N
1225902,Star Play,10,Star Play,Entertainment,N
1241225,Star TV,0,Star TV,Entertainment,N
1237324,StarNet Pro,8,StarNet ,Entertainment,N
1226779,Stars and Stripes,6,Bright Data,Entertainment,N
1226265,Start Canais,0,Start Canais,Entertainment,N
1030385,Stay Home Fitness,6.1,alignedcode,Entertainment,N
1226243,Sticky Jelly,5.3,Omshy Inc.,Game,N
1230262,Stingray Karaoke,0,Stingray,Entertainment,N
466542,Store Keeper,7.7,Retinmount s.r.o.,Game,N
1240738,StrataTV,0,Tivo Tech Pvt Ltd,Entertainment,N
1213363,StratusIQ TV,8,Tivo Tech Pvt Ltd,Entertainment,N
470729,Stream Asian Cinema,8.2,"Cinedigm OTT Holdings, LLC",Entertainment,N
1058271,Stream Player,0,Asora IT,Entertainment,N
1239675,Stream flex,0,Stream flex,Entertainment,N
1216264,StreamIT,6,Tivo Tech Pvt Ltd,Entertainment,N
1228158,StreamNxt+,10,StreamNxt Entertainment Inc.,Entertainment,N
1169761,StreamTV,6.3,Tivo Tech Pvt Ltd,Entertainment,N
